,sudoku name,heuristic,DP_calls,backtracks,split_calls,split_time,assign_calls,assign_time,unit_clause_calls,unit_clause_time,solved_sudoku,solve_time
834,../data/hard_sudoku/damnhard_15.txt,Pareto Dominant,79,24,25,0.013962745666503906,4026,4.755088806152344,54,5.205166578292847,1,5.645897150039673
835,../data/hard_sudoku/damnhard_9.txt,Pareto Dominant,33,8,11,0.007987022399902344,1392,5.477455377578735,24,5.98502254486084,1,6.2762131690979
836,../data/hard_sudoku/damnhard_20.txt,Pareto Dominant,61,18,19,0.01496005058288574,3198,5.640873432159424,42,6.1763553619384775,1,6.6392385959625235
837,../data/hard_sudoku/damnhard_4.txt,Pareto Dominant,4,0,1,0.0189511775970459,729,4.190006732940674,3,4.59869909286499,1,4.663491487503052
838,../data/hard_sudoku/damnhard_7.txt,Pareto Dominant,308,90,94,0.019945144653320312,14666,14.905004501342773,217,16.088826179504395,1,18.778761863708496
839,../data/hard_sudoku/damnhard_17.txt,Pareto Dominant,44,12,13,0.0249323844909668,2844,6.035033226013184,31,6.5734803676605225,1,6.9803292751312265
840,../data/hard_sudoku/damnhard_14.txt,Pareto Dominant,94,25,28,0.021942615509033203,5287,10.03690242767334,68,10.9542715549469,1,12.104234457015991
841,../data/hard_sudoku/damnhard_5.txt,Pareto Dominant,70,20,21,0.01214003562927246,3946,8.512362718582152,49,9.378292322158812,1,10.22808003425598
842,../data/hard_sudoku/damnhard_12.txt,Pareto Dominant,1732,507,509,0.021980762481689453,77575,57.27949666976929,1224,63.262934923172,1,77.84848356246948
843,../data/hard_sudoku/damnhard_16.txt,Pareto Dominant,9,1,3,0.0070955753326416016,867,7.399263381958008,7,8.153890371322634,1,8.28366756439209
844,../data/hard_sudoku/damnhard_10.txt,Pareto Dominant,593,171,174,0.00700688362121582,28532,28.80916953086853,421,31.97001981735229,1,38.025424480438225
845,../data/hard_sudoku/damnhard_1.txt,Pareto Dominant,368,114,116,0.018949031829833984,20583,17.51576066017151,253,19.158689498901367,1,22.205188989639282
846,../data/hard_sudoku/damnhard_3.txt,Pareto Dominant,124,33,38,0.020178556442260742,6394,8.763253450393679,90,9.418169021606444,1,10.539362907409668
847,../data/hard_sudoku/damnhard_0.txt,Pareto Dominant,184,56,58,0.01398611068725586,7886,10.846585750579834,127,11.742624998092651,1,13.55282497406006
848,../data/hard_sudoku/damnhard_23.txt,Next,20,4,5,0.0,1039,4.101165056228639,15,4.474135398864746,1,4.6215527057647705
849,../data/hard_sudoku/damnhard_18.txt,Next,19,4,5,0.0,1053,4.350108861923219,14,4.803325653076172,1,4.894915580749512
850,../data/hard_sudoku/damnhard_26.txt,Next,231,58,60,0.0,7751,9.833227872848509,172,10.584618806838991,1,11.19441533088684
851,../data/hard_sudoku/damnhard_19.txt,Next,958,247,252,0.0,36769,26.9928719997406,710,29.18540334701538,1,31.659687757492065
852,../data/hard_sudoku/damnhard_11.txt,Next,104,26,28,0.0,4898,7.691781044006348,77,8.42174506187439,1,8.726670742034912
853,../data/hard_sudoku/damnhard_28.txt,Next,21,5,5,0.0,1129,4.635890483856201,15,5.014008045196533,1,5.152423620223999
