,sudoku name,heuristic,DP_calls,backtracks,split_calls,split_time,assign_calls,assign_time,unit_clause_calls,unit_clause_time,solved_sudoku,solve_time
134,../data/hard_sudoku/damnhard_10.txt,Pareto Dominant,593,171,174,0.0038461685180664062,28532,12.359058380126953,421,13.466460943222046,1,15.58652377128601
135,../data/hard_sudoku/damnhard_11.txt,Pareto Dominant,21,5,6,0.005735874176025391,1182,2.506272315979004,15,2.7607274055480957,1,2.841533899307251
136,../data/hard_sudoku/damnhard_12.txt,Pareto Dominant,1732,507,509,0.012695074081420898,77575,25.763545513153076,1224,28.05578303337097,1,33.38855814933777
137,../data/hard_sudoku/damnhard_13.txt,Pareto Dominant,33,7,12,0.009562969207763672,1696,2.9555411338806152,25,3.2396934032440186,1,3.436105966567993
138,../data/hard_sudoku/damnhard_14.txt,Pareto Dominant,94,25,28,0.011856794357299805,5287,4.382678031921387,68,4.795446872711182,1,5.207506895065308
139,../data/hard_sudoku/damnhard_15.txt,Pareto Dominant,79,24,25,0.00818777084350586,4026,3.390443801879883,54,3.7185468673706055,1,3.9840712547302246
140,../data/hard_sudoku/damnhard_16.txt,Pareto Dominant,9,1,3,0.008741140365600586,867,2.4985833168029785,7,2.7522926330566406,1,2.8129196166992188
141,../data/hard_sudoku/damnhard_17.txt,Pareto Dominant,44,12,13,0.009323835372924805,2844,3.179795980453491,31,3.4904158115386963,1,3.66212797164917
142,../data/hard_sudoku/damnhard_18.txt,Pareto Dominant,108,29,32,0.010615110397338867,5068,4.062538385391235,78,4.456567049026489,1,4.904236078262329
143,../data/hard_sudoku/damnhard_19.txt,Pareto Dominant,3519,1034,1037,0.006883144378662109,182207,62.69357919692993,2484,68.23829793930054,1,80.50016593933105
144,../data/hard_sudoku/damnhard_2.txt,Pareto Dominant,535,160,163,0.012550830841064453,28558,13.792802572250366,374,15.055948972702026,1,17.29547905921936
145,../data/hard_sudoku/damnhard_20.txt,Pareto Dominant,61,18,19,0.012934207916259766,3198,3.9305832386016846,42,4.298492193222046,1,4.5919060707092285
146,../data/hard_sudoku/damnhard_21.txt,Pareto Dominant,25,6,8,0.006902933120727539,1503,2.702273368835449,18,2.9727253913879395,1,3.0899839401245117
147,../data/hard_sudoku/damnhard_22.txt,Pareto Dominant,23,5,8,0.007203817367553711,1486,2.6412694454193115,17,2.9001617431640625,1,3.0117781162261963
148,../data/hard_sudoku/damnhard_23.txt,Pareto Dominant,112,31,34,0.0066242218017578125,5870,4.078098297119141,80,4.468794107437134,1,4.881415843963623
149,../data/hard_sudoku/damnhard_24.txt,Pareto Dominant,19,3,7,0.0074329376220703125,1237,2.5507850646972656,15,2.8086140155792236,1,2.9146931171417236
150,../data/hard_sudoku/damnhard_26.txt,Pareto Dominant,217,63,65,0.007730960845947266,10306,5.7014124393463135,153,6.221924066543579,1,6.9640467166900635
151,../data/hard_sudoku/damnhard_28.txt,Pareto Dominant,35,8,12,0.006391048431396484,1716,2.7601852416992188,26,3.0307579040527344,1,3.1885697841644287
152,../data/hard_sudoku/damnhard_29.txt,Pareto Dominant,223,63,67,0.011585712432861328,10325,5.627775192260742,159,6.132894992828369,1,6.924793004989624
153,../data/hard_sudoku/damnhard_3.txt,Pareto Dominant,124,33,38,0.007087230682373047,6394,4.806836843490601,90,5.259280681610107,1,5.768592119216919
154,../data/hard_sudoku/damnhard_30.txt,Pareto Dominant,6,0,2,0.002482175827026367,729,2.497631549835205,5,2.7469515800476074,1,2.7849738597869873
155,../data/hard_sudoku/damnhard_31.txt,Pareto Dominant,154,42,45,0.006599903106689453,6552,4.1188929080963135,111,4.498059034347534,1,4.966756105422974
156,../data/hard_sudoku/damnhard_32.txt,Pareto Dominant,20,3,7,0.0072939395904541016,1195,2.6298325061798096,16,2.9022128582000732,1,3.022629976272583
157,../data/hard_sudoku/damnhard_33.txt,Pareto Dominant,380,112,115,0.003468036651611328,15927,8.029659032821655,267,8.748414754867554,1,10.014094114303589
158,../data/hard_sudoku/damnhard_34.txt,Pareto Dominant,627,184,188,0.0031402111053466797,31622,13.91840672492981,442,15.231961250305176,1,17.616662979125977
159,../data/hard_sudoku/damnhard_4.txt,Pareto Dominant,4,0,1,0.015241146087646484,729,2.7902770042419434,3,3.078657388687134,1,3.1242382526397705
160,../data/hard_sudoku/damnhard_5.txt,Pareto Dominant,70,20,21,0.011463165283203125,3946,4.4862987995147705,49,4.90313196182251,1,5.270060062408447
161,../data/hard_sudoku/damnhard_6.txt,Pareto Dominant,62,16,19,0.00590205192565918,3155,3.9592549800872803,45,4.337954044342041,1,4.6480748653411865
162,../data/hard_sudoku/damnhard_7.txt,Pareto Dominant,308,90,94,0.007825851440429688,14666,8.4432373046875,217,9.18643569946289,1,10.447384119033813
163,../data/hard_sudoku/damnhard_8.txt,Pareto Dominant,31,8,10,0.012564897537231445,1764,3.16037654876709,22,3.4592103958129883,1,3.649005651473999
164,../data/hard_sudoku/damnhard_9.txt,Pareto Dominant,33,8,11,0.0076601505279541016,1392,3.175224781036377,24,3.488999843597412,1,3.6928226947784424
165,../data/hard_sudoku/damnhard_0.txt,Random Forest,332,98,100,0.1641249656677246,13466,6.829651117324829,233,7.383958578109741,1,24.461878061294556
166,../data/hard_sudoku/damnhard_1.txt,Random Forest,246,71,74,0.16800284385681152,10204,5.066736221313477,174,5.49268913269043,1,18.629085063934326
167,../data/hard_sudoku/damnhard_10.txt,Random Forest,16,3,5,0.1732327938079834,1034,2.768174171447754,12,3.046412229537964,1,3.9455270767211914
168,../data/hard_sudoku/damnhard_11.txt,Random Forest,19,3,6,0.17600798606872559,1019,2.618623733520508,15,2.878852128982544,1,4.057281970977783
169,../data/hard_sudoku/damnhard_12.txt,Random Forest,8,1,2,0.17692017555236816,974,2.785102605819702,6,3.055551052093506,1,3.445272922515869
170,../data/hard_sudoku/damnhard_13.txt,Random Forest,21,4,7,0.19169211387634277,1110,3.0162360668182373,16,3.278552532196045,1,4.700727224349976
171,../data/hard_sudoku/damnhard_14.txt,Random Forest,277,83,85,0.17915081977844238,14418,8.497154235839844,193,9.176094055175781,1,24.986968755722046
172,../data/hard_sudoku/damnhard_15.txt,Random Forest,41,11,13,0.18158292770385742,2236,2.9507620334625244,29,3.2472832202911377,1,5.5541582107543945
173,../data/hard_sudoku/damnhard_16.txt,Random Forest,15,3,5,0.17652106285095215,1198,2.713447093963623,11,2.9805078506469727,1,3.8842530250549316
174,../data/hard_sudoku/damnhard_17.txt,Random Forest,16,3,5,0.1696779727935791,1066,2.620079278945923,12,2.8778469562530518,1,3.738294839859009
175,../data/hard_sudoku/damnhard_18.txt,Random Forest,500,147,151,0.19226694107055664,22127,9.589800834655762,352,10.307935953140259,1,37.59891891479492
176,../data/hard_sudoku/damnhard_19.txt,Random Forest,2150,646,650,0.16903901100158691,116759,42.247315406799316,1503,45.57434391975403,1,160.2697880268097
177,../data/hard_sudoku/damnhard_2.txt,Random Forest,102,29,31,0.17559504508972168,4910,4.442597150802612,72,4.8221821784973145,1,10.23133111000061
178,../data/hard_sudoku/damnhard_20.txt,Random Forest,164,48,50,0.16901779174804688,8320,4.795718193054199,115,5.217858552932739,1,14.066411972045898
179,../data/hard_sudoku/damnhard_21.txt,Random Forest,65,18,20,0.16131305694580078,3416,3.4676644802093506,46,3.7824313640594482,1,7.181178092956543
180,../data/hard_sudoku/damnhard_22.txt,Random Forest,338,98,100,0.1641700267791748,14889,6.52898907661438,239,7.051269054412842,1,23.946027755737305
181,../data/hard_sudoku/damnhard_23.txt,Random Forest,627,181,186,0.1661539077758789,27613,10.478641033172607,445,11.26060152053833,1,42.92319107055664
182,../data/hard_sudoku/damnhard_24.txt,Random Forest,110,30,32,0.17368102073669434,4711,3.6809911727905273,79,4.000563859939575,1,9.455046892166138
183,../data/hard_sudoku/damnhard_26.txt,Random Forest,203,59,61,0.16496896743774414,9048,5.172272682189941,143,5.5892088413238525,1,15.987781286239624
184,../data/hard_sudoku/damnhard_28.txt,Random Forest,27,7,7,0.17165017127990723,1349,2.613422393798828,19,2.8741166591644287,1,4.12958288192749
185,../data/hard_sudoku/damnhard_29.txt,Random Forest,484,142,145,0.17104482650756836,24715,10.606739044189453,341,11.440719366073608,1,36.1352801322937
186,../data/hard_sudoku/damnhard_3.txt,Random Forest,219,63,65,0.17452096939086914,10338,6.075888156890869,155,6.578735828399658,1,17.664288997650146
187,../data/hard_sudoku/damnhard_30.txt,Random Forest,6,0,2,0.1669001579284668,729,2.5292863845825195,5,2.7784199714660645,1,3.1649200916290283
188,../data/hard_sudoku/damnhard_31.txt,Random Forest,269,79,81,0.17045307159423828,12216,6.092528343200684,189,6.59529447555542,1,20.472073078155518
189,../data/hard_sudoku/damnhard_32.txt,Random Forest,127,35,39,0.16473770141601562,5752,3.9437594413757324,91,4.283785104751587,1,11.014294862747192
190,../data/hard_sudoku/damnhard_33.txt,Random Forest,32,7,10,0.17218995094299316,1522,2.659754991531372,24,2.917278528213501,1,4.655034780502319
191,../data/hard_sudoku/damnhard_34.txt,Random Forest,4,0,1,0.16316580772399902,729,2.5154290199279785,3,2.7645652294158936,1,2.960268020629883
192,../data/hard_sudoku/damnhard_4.txt,Random Forest,151,46,47,0.16472792625427246,8821,5.552927732467651,104,6.038814067840576,1,14.114950180053711
193,../data/hard_sudoku/damnhard_5.txt,Random Forest,108,30,34,0.17390108108520508,4638,3.9381933212280273,77,4.278662919998169,1,10.094633340835571
